Replicate.Name,Compound.Name,Retention.Time,Area,Height,Background,Molecule.List,Precursor.Ion.Name,Sal
240108_Std_4uMStdsMix1InH2O_1,L-Cystine,12.85,51319724,3624553,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Cystine,12.67,69776472,4403949,207784,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Cystine,12.82,46694,16520,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Cystine,12.59,0,0,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Cystine,12.65,65490516,4184309,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Cystine,12.57,102629192,5828509,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Cystine,12.65,85271,49470,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Cystine,12.46,113432,42951,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Cystine,12.27,0,0,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Cystine,12.54,66457,35109,0,S,Std,NA
240108_Poo_Syn_Full1,L-Cystine,12.71,113867,63100,0,S,Poo,NA
240108_Poo_Syn_Full2,L-Cystine,12.56,137565,56356,0,S,Poo,NA
240108_Poo_Syn_Full3,L-Cystine,12.57,283093,74698,0,S,Poo,NA
240108_Poo_Syn_Half1,L-Cystine,12.43,0,0,0,S,Poo,NA
240108_Poo_Syn_Half2,L-Cystine,12.58,34143,27241,0,S,Poo,NA
240108_Poo_Syn_Half3,L-Cystine,12.54,35206,25995,0,S,Poo,NA
240108_Smp_25ppt_A,L-Cystine,12.77,91118,32080,0,S,Smp,25
240108_Smp_25ppt_B,L-Cystine,12.72,47685,47100,0,S,Smp,25
240108_Smp_25ppt_Blk,L-Cystine,12.25,0,0,0,S,Smp,25
240108_Smp_30ppt_A,L-Cystine,12.74,0,0,0,S,Smp,30
240108_Smp_30ppt_B,L-Cystine,12.47,0,0,0,S,Smp,30
240108_Smp_30ppt_Blk,L-Cystine,12.58,0,0,0,S,Smp,30
240108_Smp_35ppt_A,L-Cystine,12.67,807982,84926,0,S,Smp,35
240108_Smp_35ppt_B,L-Cystine,12.67,94406,44423,0,S,Smp,35
240108_Smp_35ppt_Blk,L-Cystine,12.44,0,0,0,S,Smp,35
240108_Smp_40ppt_A,L-Cystine,12.69,334661,97127,0,S,Smp,40
240108_Smp_40ppt_B,L-Cystine,12.7,778053,89977,0,S,Smp,40
240108_Smp_40ppt_Blk,L-Cystine,12.35,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Glutamic acid,12.23,96432360,8292880,2403373,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Glutamic acid,12.06,137210784,9692525,2916686,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Glutamic acid,11.88,244742496,19703014,3976960,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Glutamic acid,11.71,317815904,19666410,4055165,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Glutamic acid,12.04,6567156224,543503808,55152336,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Glutamic acid,11.95,7851889152,601519872,98484176,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Glutamic acid,12.04,5999194624,507977280,207905504,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Glutamic acid,11.95,7057116672,541166592,278684384,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Glutamic acid,12.06,6512652800,556786880,82724488,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Glutamic acid,11.97,8343352832,640158976,92280080,S,Std,NA
240108_Poo_Syn_Full1,L-Glutamic acid,12.09,10292892672,841019072,86017952,S,Poo,NA
240108_Poo_Syn_Full2,L-Glutamic acid,12.03,10481308672,816546752,142218832,S,Poo,NA
240108_Poo_Syn_Full3,L-Glutamic acid,12,11419547648,841474560,138458816,S,Poo,NA
240108_Poo_Syn_Half1,L-Glutamic acid,12.09,5791477248,496827264,61523652,S,Poo,NA
240108_Poo_Syn_Half2,L-Glutamic acid,12,5913640448,502492896,69044520,S,Poo,NA
240108_Poo_Syn_Half3,L-Glutamic acid,11.97,6803094016,537417216,91355192,S,Poo,NA
240108_Smp_25ppt_A,L-Glutamic acid,12.14,7021020672,598107520,60774812,S,Smp,25
240108_Smp_25ppt_B,L-Glutamic acid,12.15,7985321984,684277824,72778240,S,Smp,25
240108_Smp_25ppt_Blk,L-Glutamic acid,12.09,1532567,114098,0,S,Smp,25
240108_Smp_30ppt_A,L-Glutamic acid,12.06,7432406528,580999296,101714080,S,Smp,30
240108_Smp_30ppt_B,L-Glutamic acid,12.03,10302526464,767377280,93665384,S,Smp,30
240108_Smp_30ppt_Blk,L-Glutamic acid,12.03,2469193,224947,0,S,Smp,30
240108_Smp_35ppt_A,L-Glutamic acid,12.04,15293676544,1130746624,198255104,S,Smp,35
240108_Smp_35ppt_B,L-Glutamic acid,12.04,13542265856,999924480,128932944,S,Smp,35
240108_Smp_35ppt_Blk,L-Glutamic acid,12.03,1390502,137449,0,S,Smp,35
240108_Smp_40ppt_A,L-Glutamic acid,12.06,13988205568,1032044736,135828336,S,Smp,40
240108_Smp_40ppt_B,L-Glutamic acid,12.08,13509107712,984743232,186378544,S,Smp,40
240108_Smp_40ppt_Blk,L-Glutamic acid,12.08,11378835,802734,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Glutamine,11.71,415003040,25793734,3264226,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Glutamine,11.47,527453312,28974746,6626645,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Glutamine,11.64,455021,52173,145481,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Glutamine,11.3,257781,51973,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Glutamine,11.47,1084666752,94599808,12442523,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Glutamine,11.36,1294270464,114179536,13833844,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Glutamine,11.45,698347392,62342996,8571317,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Glutamine,11.37,874476992,85028944,11819630,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Glutamine,11.45,625001984,59979044,6310732,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Glutamine,11.39,831116928,76293032,9067885,S,Std,NA
240108_Poo_Syn_Full1,L-Glutamine,11.5,1136864640,116366640,8465367,S,Poo,NA
240108_Poo_Syn_Full2,L-Glutamine,11.44,1169905536,120751776,10490646,S,Poo,NA
240108_Poo_Syn_Full3,L-Glutamine,11.45,1374444928,148537840,12942678,S,Poo,NA
240108_Poo_Syn_Half1,L-Glutamine,11.48,562190784,50731712,7405546,S,Poo,NA
240108_Poo_Syn_Half2,L-Glutamine,11.41,639438080,59268940,7798079,S,Poo,NA
240108_Poo_Syn_Half3,L-Glutamine,11.39,760971968,69457048,13147694,S,Poo,NA
240108_Smp_25ppt_A,L-Glutamine,11.53,691098624,67030708,5815466,S,Smp,25
240108_Smp_25ppt_B,L-Glutamine,11.56,926729152,81572560,12964100,S,Smp,25
240108_Smp_25ppt_Blk,L-Glutamine,11.5,666879,89837,0,S,Smp,25
240108_Smp_30ppt_A,L-Glutamine,11.48,870071168,86586432,8974973,S,Smp,30
240108_Smp_30ppt_B,L-Glutamine,11.47,878863168,86836960,10994234,S,Smp,30
240108_Smp_30ppt_Blk,L-Glutamine,11.74,233673,47377,0,S,Smp,30
240108_Smp_35ppt_A,L-Glutamine,11.47,2524243200,265763184,41435436,S,Smp,35
240108_Smp_35ppt_B,L-Glutamine,11.47,1969486208,179772432,19968392,S,Smp,35
240108_Smp_35ppt_Blk,L-Glutamine,11.47,1005095,66433,0,S,Smp,35
240108_Smp_40ppt_A,L-Glutamine,11.48,892070720,95692544,7875654,S,Smp,40
240108_Smp_40ppt_B,L-Glutamine,11.5,973384384,113689736,14570764,S,Smp,40
240108_Smp_40ppt_Blk,L-Glutamine,11.68,948656,56038,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Histidine,13.84,1026031936,6950713,19050926,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Histidine,19.23,329317760,1301173,34794272,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Histidine,12.11,13980675,592432,5097416,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Histidine,11.57,713458,124906,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Histidine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Histidine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Histidine,11.94,19818210,1525812,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Histidine,11.74,34548676,2250997,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Histidine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Histidine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,L-Histidine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,L-Histidine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,L-Histidine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,L-Histidine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,L-Histidine,11.76,895140,481001,0,S,Poo,NA
240108_Poo_Syn_Half3,L-Histidine,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,L-Histidine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,L-Histidine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_Blk,L-Histidine,11.43,77881,42565,0,S,Smp,25
240108_Smp_30ppt_A,L-Histidine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,L-Histidine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,L-Histidine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,L-Histidine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,L-Histidine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,L-Histidine,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,L-Histidine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,L-Histidine,11.43,750926,621501,0,S,Smp,40
240108_Smp_40ppt_Blk,L-Histidine,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Homocystine,12.64,50800224,2852236,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Homocystine,12.45,61393240,3184124,1126375,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Homocystine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Homocystine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Homocystine,12.41,59309024,3120098,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Homocystine,12.29,83790096,3959523,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Homocystine,12.14,0,0,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Homocystine,12.83,29463,24130,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Homocystine,12.67,41300,18575,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Homocystine,12.66,21831,12067,0,S,Std,NA
240108_Poo_Syn_Full1,L-Homocystine,12.73,123168,37566,0,S,Poo,NA
240108_Poo_Syn_Full2,L-Homocystine,12.68,126808,39212,0,S,Poo,NA
240108_Poo_Syn_Full3,L-Homocystine,12.63,20730,18147,0,S,Poo,NA
240108_Poo_Syn_Half1,L-Homocystine,12.74,76600,34866,0,S,Poo,NA
240108_Poo_Syn_Half2,L-Homocystine,12.65,31389,17485,0,S,Poo,NA
240108_Poo_Syn_Half3,L-Homocystine,12.34,0,0,0,S,Poo,NA
240108_Smp_25ppt_A,L-Homocystine,12.72,98771,32726,0,S,Smp,25
240108_Smp_25ppt_B,L-Homocystine,12.78,31471,15347,0,S,Smp,25
240108_Smp_25ppt_Blk,L-Homocystine,12.67,273996,38228,0,S,Smp,25
240108_Smp_30ppt_A,L-Homocystine,12.64,101661,18643,0,S,Smp,30
240108_Smp_30ppt_B,L-Homocystine,12.68,59864,18641,0,S,Smp,30
240108_Smp_30ppt_Blk,L-Homocystine,12.64,131042,29375,0,S,Smp,30
240108_Smp_35ppt_A,L-Homocystine,12.68,14125,8988,0,S,Smp,35
240108_Smp_35ppt_B,L-Homocystine,12.62,15227,12503,0,S,Smp,35
240108_Smp_35ppt_Blk,L-Homocystine,12.66,304551,54976,0,S,Smp,35
240108_Smp_40ppt_A,L-Homocystine,12.03,284667,207299,0,S,Smp,40
240108_Smp_40ppt_B,L-Homocystine,12.18,137498,118129,0,S,Smp,40
240108_Smp_40ppt_Blk,L-Homocystine,12.72,168573,26252,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Homoserine,10.84,92451048,6330419,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Homoserine,10.66,138607776,8779991,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Homoserine,11.67,215197296,11911702,2745474,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Homoserine,11.51,286076032,12934755,1651696,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Homoserine,11.47,42536128,3582480,6744457,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Homoserine,11.4,45579524,3805614,10384267,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Homoserine,11.47,332564096,26787430,13527274,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Homoserine,11.43,431821120,36193376,15052001,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Homoserine,11.51,37750060,2809594,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Homoserine,11.42,55310416,4193149,0,S,Std,NA
240108_Poo_Syn_Full1,L-Homoserine,11.51,58158464,5943917,7410339,S,Poo,NA
240108_Poo_Syn_Full2,L-Homoserine,11.47,56953804,5613342,7189066,S,Poo,NA
240108_Poo_Syn_Full3,L-Homoserine,11.48,76800680,7309287,4880944,S,Poo,NA
240108_Poo_Syn_Half1,L-Homoserine,11.48,33856812,2420525,0,S,Poo,NA
240108_Poo_Syn_Half2,L-Homoserine,11.45,35038952,2783906,5102853,S,Poo,NA
240108_Poo_Syn_Half3,L-Homoserine,11.4,43895580,3590447,0,S,Poo,NA
240108_Smp_25ppt_A,L-Homoserine,11.53,52361540,5014121,6243346,S,Smp,25
240108_Smp_25ppt_B,L-Homoserine,11.53,64196204,5300261,8471087,S,Smp,25
240108_Smp_25ppt_Blk,L-Homoserine,11.42,308195,53176,0,S,Smp,25
240108_Smp_30ppt_A,L-Homoserine,11.48,57578172,5723098,7030994,S,Smp,30
240108_Smp_30ppt_B,L-Homoserine,11.48,76706976,6636021,0,S,Smp,30
240108_Smp_30ppt_Blk,L-Homoserine,11.33,480795,59479,0,S,Smp,30
240108_Smp_35ppt_A,L-Homoserine,11.48,83698248,8010034,11648449,S,Smp,35
240108_Smp_35ppt_B,L-Homoserine,11.48,66704200,6467100,9078961,S,Smp,35
240108_Smp_35ppt_Blk,L-Homoserine,11.43,211455,64910,0,S,Smp,35
240108_Smp_40ppt_A,L-Homoserine,11.5,81614408,8255153,6591016,S,Smp,40
240108_Smp_40ppt_B,L-Homoserine,11.5,65708188,7077908,9661705,S,Smp,40
240108_Smp_40ppt_Blk,L-Homoserine,11.53,164657,37667,253571,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Hydroxylysine,16.92,88953360,2821700,1027731,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Hydroxylysine,16.97,60307200,1806546,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Hydroxylysine,16.4,48751,21714,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Hydroxylysine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Hydroxylysine,16.83,62697640,1881730,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Hydroxylysine,16.87,82047784,2349206,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Hydroxylysine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Hydroxylysine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Hydroxylysine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Hydroxylysine,16.05,34946,22114,0,S,Std,NA
240108_Poo_Syn_Full1,L-Hydroxylysine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,L-Hydroxylysine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,L-Hydroxylysine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,L-Hydroxylysine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,L-Hydroxylysine,15.95,80344,72663,0,S,Poo,NA
240108_Poo_Syn_Half3,L-Hydroxylysine,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_Blk,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,L-Hydroxylysine,16.51,12605,10719,0,S,Smp,35
240108_Smp_35ppt_Blk,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,L-Hydroxylysine,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Isoleucine,7.85,345912736,20874284,5345517,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Isoleucine,7.73,697874432,39649128,12363378,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Isoleucine,7.38,283265472,15578437,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Isoleucine,7.24,541209920,32136520,18644714,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Isoleucine,7.65,719249280,33342228,10546633,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Isoleucine,7.59,887258176,42866644,19525488,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Isoleucine,7.27,785207360,37482792,9177911,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Isoleucine,7.17,926611584,40768452,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Isoleucine,7.3,279226368,8558505,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Isoleucine,7.17,344090112,9625911,0,S,Std,NA
240108_Poo_Syn_Full1,L-Isoleucine,7.23,483360320,15592456,11869625,S,Poo,NA
240108_Poo_Syn_Full2,L-Isoleucine,7.23,500775328,14182129,0,S,Poo,NA
240108_Poo_Syn_Full3,L-Isoleucine,7.23,508553216,15069734,0,S,Poo,NA
240108_Poo_Syn_Half1,L-Isoleucine,7.27,233777264,7303831,7981349,S,Poo,NA
240108_Poo_Syn_Half2,L-Isoleucine,7.23,285318464,8331935,0,S,Poo,NA
240108_Poo_Syn_Half3,L-Isoleucine,7.21,265505760,8583492,10921240,S,Poo,NA
240108_Smp_25ppt_A,L-Isoleucine,7.33,442888448,13018315,11723856,S,Smp,25
240108_Smp_25ppt_B,L-Isoleucine,7.66,516205792,14181851,0,S,Smp,25
240108_Smp_25ppt_Blk,L-Isoleucine,7.73,4024599,136649,5172379,S,Smp,25
240108_Smp_30ppt_A,L-Isoleucine,7.24,380459776,11384662,6437310,S,Smp,30
240108_Smp_30ppt_B,L-Isoleucine,7.61,570908800,17858436,721328,S,Smp,30
240108_Smp_30ppt_Blk,L-Isoleucine,7.54,6234798,184471,5407655,S,Smp,30
240108_Smp_35ppt_A,L-Isoleucine,7.21,764204032,26045322,5484069,S,Smp,35
240108_Smp_35ppt_B,L-Isoleucine,7.26,678336448,22760634,12266280,S,Smp,35
240108_Smp_35ppt_Blk,L-Isoleucine,7.64,1777872,117138,4215370,S,Smp,35
240108_Smp_40ppt_A,L-Isoleucine,7.2,543222592,15538966,3656159,S,Smp,40
240108_Smp_40ppt_B,L-Isoleucine,7.24,568443776,17029894,0,S,Smp,40
240108_Smp_40ppt_Blk,L-Isoleucine,7.75,1520483,175472,2747462,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,"L-Isoleucine, 15N",NA,NA,NA,NA,IS,Std,NA
240108_Std_4uMStdsMix1InH2O_2,"L-Isoleucine, 15N",NA,NA,NA,NA,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_1,"L-Isoleucine, 15N",8.14,55707,38113,0,IS,Std,NA
240108_Std_4uMStdsMix2InH2O_2,"L-Isoleucine, 15N",7.23,733896,172872,0,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,"L-Isoleucine, 15N",7.64,24055654,1823710,0,IS,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,"L-Isoleucine, 15N",7.7,32061018,2520073,0,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,"L-Isoleucine, 15N",7.65,23921612,1909827,0,IS,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,"L-Isoleucine, 15N",7.64,31093390,2500663,0,IS,Std,NA
240108_Std_H2OinSynMatrix_1,"L-Isoleucine, 15N",7.68,26846644,2081123,0,IS,Std,NA
240108_Std_H2OinSynMatrix_2,"L-Isoleucine, 15N",7.61,33782472,2629156,0,IS,Std,NA
240108_Poo_Syn_Full1,"L-Isoleucine, 15N",7.65,41567112,3329997,0,IS,Poo,NA
240108_Poo_Syn_Full2,"L-Isoleucine, 15N",7.59,43527092,3276873,0,IS,Poo,NA
240108_Poo_Syn_Full3,"L-Isoleucine, 15N",7.58,49994540,3998057,0,IS,Poo,NA
240108_Poo_Syn_Half1,"L-Isoleucine, 15N",7.66,18791320,1678339,0,IS,Poo,NA
240108_Poo_Syn_Half2,"L-Isoleucine, 15N",7.59,27299216,2137826,0,IS,Poo,NA
240108_Poo_Syn_Half3,"L-Isoleucine, 15N",7.61,30547958,2239235,0,IS,Poo,NA
240108_Smp_25ppt_A,"L-Isoleucine, 15N",7.7,48749604,3458916,0,IS,Smp,25
240108_Smp_25ppt_B,"L-Isoleucine, 15N",7.69,44451376,3382459,0,IS,Smp,25
240108_Smp_25ppt_Blk,"L-Isoleucine, 15N",7.75,78570216,4576671,0,IS,Smp,25
240108_Smp_30ppt_A,"L-Isoleucine, 15N",7.67,52180836,4106377,0,IS,Smp,30
240108_Smp_30ppt_B,"L-Isoleucine, 15N",7.61,51479660,3744678,0,IS,Smp,30
240108_Smp_30ppt_Blk,"L-Isoleucine, 15N",7.67,81328256,4544410,0,IS,Smp,30
240108_Smp_35ppt_A,"L-Isoleucine, 15N",7.64,32901816,3001810,0,IS,Smp,35
240108_Smp_35ppt_B,"L-Isoleucine, 15N",7.62,31860200,3258770,0,IS,Smp,35
240108_Smp_35ppt_Blk,"L-Isoleucine, 15N",7.66,78703960,4371222,218523,IS,Smp,35
240108_Smp_40ppt_A,"L-Isoleucine, 15N",7.59,45058828,3824706,0,IS,Smp,40
240108_Smp_40ppt_B,"L-Isoleucine, 15N",7.59,40676272,3143820,0,IS,Smp,40
240108_Smp_40ppt_Blk,"L-Isoleucine, 15N",7.64,76480424,4288855,306225,IS,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Leucine,7.85,345912736,20874284,5345517,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Leucine,7.73,697874432,39649128,12363378,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Leucine,7.38,281336992,15564923,696197,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Leucine,7.24,523892896,31894700,28689084,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Leucine,7.65,716706752,33335848,10973830,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,L-Leucine,7.59,882902592,42866644,18036256,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,L-Leucine,7.27,780599232,37478296,8497156,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,L-Leucine,7.17,860134656,40060380,48750196,S,Std,NA
240108_Std_H2OinSynMatrix_1,L-Leucine,7.3,279497888,8558505,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,L-Leucine,7.17,333947968,9566648,5180266,S,Std,NA
240108_Poo_Syn_Full1,L-Leucine,7.23,483757568,15598633,11026996,S,Poo,NA
240108_Poo_Syn_Full2,L-Leucine,7.23,484885824,14073163,10331172,S,Poo,NA
240108_Poo_Syn_Full3,L-Leucine,7.23,518106496,15069734,0,S,Poo,NA
240108_Poo_Syn_Half1,L-Leucine,7.27,236231584,7312671,7952012,S,Poo,NA
240108_Poo_Syn_Half2,L-Leucine,7.23,277225824,8229649,9597450,S,Poo,NA
240108_Poo_Syn_Half3,L-Leucine,7.21,276915328,8695590,0,S,Poo,NA
240108_Smp_25ppt_A,L-Leucine,7.33,444838112,13041661,9642857,S,Smp,25
240108_Smp_25ppt_B,L-Leucine,7.66,505428224,14102763,7762404,S,Smp,25
240108_Smp_25ppt_Blk,L-Leucine,7.73,4131069,136649,5996955,S,Smp,25
240108_Smp_30ppt_A,L-Leucine,7.24,382315712,11384662,6920025,S,Smp,30
240108_Smp_30ppt_B,L-Leucine,7.61,558570624,17770992,9056700,S,Smp,30
240108_Smp_30ppt_Blk,L-Leucine,7.54,4590300,168213,4621674,S,Smp,30
240108_Smp_35ppt_A,L-Leucine,7.21,770134976,26100488,0,S,Smp,35
240108_Smp_35ppt_B,L-Leucine,7.26,675305088,22724588,15941127,S,Smp,35
240108_Smp_35ppt_Blk,L-Leucine,7.64,400984,71021,3969568,S,Smp,35
240108_Smp_40ppt_A,L-Leucine,7.2,542878464,15575505,0,S,Smp,40
240108_Smp_40ppt_B,L-Leucine,7.24,567396864,17029894,0,S,Smp,40
240108_Smp_40ppt_Blk,L-Leucine,7.75,2956222,175472,5263361,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,L-Lysine,18.95,73956048,2971581,1102607,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,L-Lysine,18.99,47747344,1717027,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,L-Lysine,19.01,918506,38689,565105,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,L-Lysine,19.26,32979,29793,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,L-Lysine,18.93,67276872,2685100,0,S,Std,NA
